"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1870132079708737915","Fri Dec 20 15:40:07 +0000 2024","0","ternyata ptkai itu bukan pt kereta artificial intelligence","1870132079708737915","","","in","+62341","0","0","0","https://x.com/masyoza/status/1870132079708737915","42323138","masyoza"
"1870061593746178236","Fri Dec 20 11:00:02 +0000 2024","0","#Foto PT KAI bersiap menghadapi libur Nataru. Mereka akan mengoperasikan 52 KA tambahan untuk perjalanan jarak menengah dan jauh. &gt;&gt; https://t.co/jVicqcgt6C Foto: ANTARA FOTO/Muhammad Adimaja #detikfinance #PTKAI #Nataru #KeretaApi https://t.co/6YoTB8vWGP","1870061593746178236","https://pbs.twimg.com/media/GfN4M0AWEAA6h9W.jpg","","in","Jakarta, Indonesia","0","0","0","https://x.com/detikfinance/status/1870061593746178236","135795460","detikfinance"
"1869186107017187398","Wed Dec 18 01:01:10 +0000 2024","0","Alhamdulillah Akhirnya perlintasan KA dijalan Baureno - Bojonegoro diaspal. Jalannya jdi lancar. Terima kasih @PTKAI","1869186107017187398","","","in","Digenggaman Allah SWT","0","0","0","https://x.com/akhmad_khumedi/status/1869186107017187398","1518699370358935552","akhmad_khumedi"
"1869161009010909307","Tue Dec 17 23:21:26 +0000 2024","1","Naik KRL jadi cepat Naik KRL jadi Lama Nunggu KRL arah Bogor dari jam 05.15 sampai jam 06.28 di jam kerja ‍ #PTKAI #KAI #KRL #KAI212 #KRLBIKINTELAT #KRLLAMA #Commuterline","1869161009010909307","","","in","","0","0","0","https://x.com/AriefRifadah/status/1869161009010909307","1600502879487676416","AriefRifadah"
"1868966020280729854","Tue Dec 17 10:26:37 +0000 2024","0","Sudah seminggu lebih kondisi jalan di pintu perlintasan KA Baureno Bojonegoro macet imbas perbaikan dan belum diaspal ulang. Bahkan sudah memakan korban jiwa. Sampai kapan ini @ptkai ? https://t.co/My39NXC9ZQ","1868966020280729854","https://pbs.twimg.com/media/Ge_mqxibwAQEb3K.jpg","","in","Digenggaman Allah SWT","0","0","0","https://x.com/akhmad_khumedi/status/1868966020280729854","1518699370358935552","akhmad_khumedi"
"1868957666632253944","Tue Dec 17 09:53:25 +0000 2024","0","Apa sih urgensi layanan direct servis Jkt - Semarang n Jakarta - Yogya. Kalo mau buat program 100 hr ya yg cerdas gitu lho. Memang disangkanya tdk ada dampak thdp keselamatan di perlintasan sebidang n dampak bisnisnya ya? CC : @kemenhub151 @PTKAI","1868957666632253944","","","in","Jakarta","0","0","0","https://x.com/Darmaningtyas/status/1868957666632253944","368674205","Darmaningtyas"
"1868950533031268380","Tue Dec 17 09:25:05 +0000 2024","0","KAI Daop 1 Jakarta Lakukan Upaya Peningkatan Jalur Kereta Api Imbas Banjir Rob Jakarta https://t.co/ca4hvEGa6c #BanjirRob #MuaraAngke #Ancol #PTKAI #JalurKeretaApi #KRL","1868950533031268380","","","in","","0","0","0","https://x.com/In_drael/status/1868950533031268380","1095244482205802496","In_drael"
"1868864949063193053","Tue Dec 17 03:45:00 +0000 2024","0","Tiket Kereta Sudah Terjual 1 1 Juta Jelang Liburan Nataru 5 KA Ini Diburu Pelanggan #beritanasional #selasa #tiketkeretaapi #keretaapi #KAI #BUMN #PTKAI #nataru2024 #liburannataru https://t.co/T8TQWtgrCd","1868864949063193053","","","in","","0","0","0","https://x.com/NasionalBerita_/status/1868864949063193053","1769451991124832257","NasionalBerita_"
"1868299037662908453","Sun Dec 15 14:16:16 +0000 2024","0","Macet sebelum pintu timur stasiun Tugu Yogyakarta kirain proyek beautifikasi stasiun salah satu goalnya pas peak ga macet masuk stasiun. Ternyata malam ini macet hujan pula @PTKAI @KAI121 beautifikasi atau macetisasi ?","1868299037662908453","","","in","","0","0","0","https://x.com/JKen30136345/status/1868299037662908453","902455402415001601","JKen30136345"
"1868162243952824577","Sun Dec 15 05:12:42 +0000 2024","0","PT KAI Sediakan Layanan Direct Train di Momentum Libur Nataru Berapa Tarifnya? https://t.co/8uSdurh9hy #DirectTrain #PTKAI #LiburNataru #TarifDirectTrain","1868162243952824577","","","in","","0","0","0","https://x.com/In_drael/status/1868162243952824577","1095244482205802496","In_drael"
"1867818779335700862","Sat Dec 14 06:27:54 +0000 2024","0","masa beli tiket di ptkai gak ada via bca","1867818779335700862","","","in","","0","1","0","https://x.com/mdln__ahn/status/1867818779335700862","1360577205793816576","mdln__ahn"
"1867731756247658512","Sat Dec 14 00:42:06 +0000 2024","0","Ide layanan KA langsung dr Jkt - Semarang n Jkt - Yogya tdk berhenti di stasiun2 jelas ide konyol dr orang yg tdk tau KA tapi punya kuasa. Siapa yg akan melayani mrk yg akan naik dari Cirebon Tegal Pekalongan Bumiayu Purwokerto Kebumen dll? CC: @kemenhub151 dan @PTKAI","1867731756247658512","","","in","Jakarta","0","0","0","https://x.com/Darmaningtyas/status/1867731756247658512","368674205","Darmaningtyas"
"1867480755716468968","Fri Dec 13 08:04:42 +0000 2024","0","KAI Antisipasi Cuaca Ekstrem saat Nataru dengan Perkuat Bantalan Rel @KAI121 https://t.co/FTqmGET7KB #ptkai #cuacaekstrem #nataru #liburnataru #natal #tahunbaru","1867480755716468968","","","in","","0","0","0","https://x.com/sinpotv/status/1867480755716468968","1012174601055449088","sinpotv"
"1867157447850545451","Thu Dec 12 10:40:00 +0000 2024","0","Pengen liburan akhir tahun naik kereta api? Yuk cek cara gampang pesan tiket lewat KAI Access tinggal klik tiket siap! #Tips #PTKAI #KeretaApi #MedcomId #MudaMemberiArti https://t.co/3SBoxssUBy","1867157447850545451","","","in","Jakarta Capital Region, Indone","0","0","0","https://x.com/medcom_id/status/1867157447850545451","902837643024539651","medcom_id"
"1866694404666450093","Wed Dec 11 04:00:02 +0000 2024","0","Mulai 16 Desember 2024 LRT Uji Coba Gerbong Kereta Khusus Wanita https://t.co/KOtvOXg5IR #LRTJabodebek #PelecehanSeksual #PTKAI #GerbongKeretaWanita","1866694404666450093","","","in","Jakarta","0","0","0","https://x.com/syamspuna/status/1866694404666450093","1272736187904450560","syamspuna"
"1866424200661238078","Tue Dec 10 10:06:20 +0000 2024","2","Jelang libur Natal dan tahun baru 2025 PT KAI telah menyiapkan 3 2 juta tiket. Namun PT Kereta Api Indonesia memastikan harga tiket kereta tidak mengalami penurunan seperti tiket pesawat yang mengalami penurunan sebesar 10% #PTKAI #KAI #KeretaApi #Liburan #Natal #TahunBaru2025 https://t.co/JooincmZKY","1866424200661238078","https://pbs.twimg.com/amplify_video_thumb/1866424033417510912/img/zw7GHRbWdlJxk8_8.jpg","","in","","0","0","0","https://x.com/Metro_TV/status/1866424200661238078","57261519","Metro_TV"
"1860926392470474872","Mon Nov 25 06:00:00 +0000 2024","0","Wah PT KAI nambahin waktu operasional LRT Jabodebek kabar baik nih buat yang biasa pulang malem! Gak ribet lagi deh #PTKAI #LRT #Jabodebek #MedcomId #MudaMemberiArti https://t.co/XCzt2TlpMp","1860926392470474872","","","in","Jakarta Capital Region, Indone","0","0","0","https://x.com/medcom_id/status/1860926392470474872","902837643024539651","medcom_id"
"1860548081764434195","Sun Nov 24 04:56:44 +0000 2024","0","Libur Natal Berikut Ini Harga Tiket Kereta Api Jurusan Jakarta-Surabaya #tiketkeretaapi #liburnatal #nataru #PTKAI Menjelang https://t.co/hx4RdKvrCQ via @tribunnews","1860548081764434195","","","in","","0","0","0","https://x.com/murtopotop/status/1860548081764434195","894940664","murtopotop"
"1859324825371807779","Thu Nov 21 10:21:21 +0000 2024","0","@astatika @SifayaNuri Kata nui kalo bulek udah sksd sama ptkai tandanya mau pulang","1859542610542723456","","astatika","in","Jakarta Capital Region","0","1","0","https://x.com/aldofaruq20/status/1859542610542723456","1462781093875044360","aldofaruq20"
"1859385909420097762","Thu Nov 21 00:58:02 +0000 2024","0","@CommuterLine @KAI121 @keretaapikita @ptkai_rblx @AgungPodomoro @tenjo_zen @pocytenjo Akses dari timur ke barat pintu gerbang terlalu jauh ya tks","1859400846284591469","","CommuterLine","in","Tenjo, Indonesia","0","0","0","https://x.com/MarthenLemuel/status/1859400846284591469","1002999210147368960","MarthenLemuel"
"1859385909420097762","Thu Nov 21 00:57:15 +0000 2024","0","@CommuterLine @KAI121 @keretaapikita @ptkai_rblx @AgungPodomoro @tenjo_zen @pocytenjo Selamat pagi @CommuterLine kalau itu bukan jalan masuk kenapa pintunya dibuka di arah timur? Akses dari timur puter terlalu jauh... Harusnya pihak @CommuterLine bisa beri solusi. Tks","1859400648116273317","","CommuterLine","in","Tenjo, Indonesia","0","0","0","https://x.com/MarthenLemuel/status/1859400648116273317","1002999210147368960","MarthenLemuel"
"1859385909420097762","Thu Nov 21 00:42:49 +0000 2024","0","@MarthenLemuel @KAI121 @keretaapikita @ptkai_rblx @AgungPodomoro @tenjo_zen @pocytenjo Selamat pagi Kak. Dapat kami informasikan kembali untuk jalan yang Kakak maksud tersebut bukan merupakan akses penumpang untuk keluar/masuk area stasiun untuk akses jalan masuk/keluar ke Stasiun Tenjo saat ini sudah disediakan jalan di gerbang utama sebelah barat. Tks.","1859397018084642987","","MarthenLemuel","in","Jakarta Pusat","0","2","0","https://x.com/CommuterLine/status/1859397018084642987","341987176","CommuterLine"
"1859385909420097762","Wed Nov 20 23:58:41 +0000 2024","0","@CommuterLine @KAI121 @keretaapikita @ptkai_rblx @AgungPodomoro @tenjo_zen @pocytenjo inilah jalan masuk arah timur menuju stasiun Tenjo: becek parah meresahkan pejalan kaki masuk kereta. Mohon perbaikan jalan masuk tks https://t.co/Og6ZO4BARC","1859385909420097762","https://pbs.twimg.com/ext_tw_video_thumb/1859385845444431872/pu/img/oLyPoQQ4A-tdQpX1.jpg","CommuterLine","in","Tenjo, Indonesia","0","1","1","https://x.com/MarthenLemuel/status/1859385909420097762","1002999210147368960","MarthenLemuel"
"1859169236054356169","Wed Nov 20 09:37:42 +0000 2024","1","PT Kereta Api Indonesia (Persero) bersama Bank BNI meresmikan penamaan baru atau Naming Rights Stasiun Dukuh Atas menjadi Stasiun Dukuh Atas BNI sebagai upaya peningkatan layanan transportasi publik di Jabodetabek. #ptkai #transportasipublik #stasiundukuhatas","1859169236054356169","","","in","NKRI","0","1","0","https://x.com/antaranews/status/1859169236054356169","18071520","antaranews"
"1858332004783473031","Mon Nov 18 10:08:33 +0000 2024","0","@MichelAdam717 Silakan tanya ke ptkai bagaimana menurut mreka dgn kehadiran kereta cepat","1858452225028411741","","MichelAdam717","in","","0","0","0","https://x.com/RezAzer10/status/1858452225028411741","1399539102358269952","RezAzer10"
"1857750812266737773","Sat Nov 16 15:29:16 +0000 2024","292","@bacottetangga__ Kalo ini tidak disukai PTKAI https://t.co/8gY7MwFJKc","1857808159039172693","","bacottetangga__","in","Sumatera Utara, Indonesia","0","20","21","https://x.com/PresidenKopi/status/1857808159039172693","1021329195329179648","PresidenKopi"
"1857345174445412456","Fri Nov 15 08:49:32 +0000 2024","9","Gubernur DIY Sri Sultan Hamengku Buwono X turut berkomentar atas gugatan Keraton Yogyakarta ke PT KAI sebesar Rp 1.000. Sultan mengatakan bahwa tanah yang berstatus Sultan Ground (SG) dicatat sebagai milik BUMN yakni PT KAI. &lt; #SriSultanHBX #PTKAI https://t.co/PIACi1PRfI","1857345174445412456","","","in","Jakarta","3","1","1","https://x.com/kompascom/status/1857345174445412456","23343960","kompascom"
"1857068687410245853","Thu Nov 14 14:30:52 +0000 2024","13","Gugatan Keraton Yogyakarta ke PT Kereta Api Indonesia senilai Rp 1.000 sempat menjadi viral di media sosial pekan lalu. Ternyata nilai tersebut tak sekadar nominal tetapi ada arti bijak di baliknya. | #KeratonYogyakarta #Yogyakarta #PTKAI https://t.co/tkOFuA1rLR","1857068687410245853","https://pbs.twimg.com/media/GcWh2ukXQAAXvuA.jpg","","in","Jakarta","0","2","2","https://x.com/kompascom/status/1857068687410245853","23343960","kompascom"
"1856998198641877328","Thu Nov 14 09:50:46 +0000 2024","3","Kuasa Hukum Keraton Yogyakarta Markus Hadi Tanoto mengungkapkan bahwa terdapat lima bidang tanah yang sedang diperkarakan oleh Keraton Yogyakarta. &lt; #KeratonYogyakarta #PTKAI https://t.co/uzINZ2Uawi","1856998198641877328","","","in","Jakarta","0","0","1","https://x.com/kompascom/status/1856998198641877328","23343960","kompascom"
"1856979009382617573","Thu Nov 14 08:34:31 +0000 2024","1","Kuasa hukum Keraton Yogyakarta Markus Hadi Tanoto mengungkap mengapa Keraton Yogyakarta hanya menuntut ganti rugi sebesar Rp 1.000 kepada PT KAI. //MN #KeratonYogyakarta #PTKAI #GantiRugi https://t.co/pVmaE9YNO0","1856979009382617573","","","in","Jakarta","0","0","0","https://x.com/kompascom/status/1856979009382617573","23343960","kompascom"
"1855206632306643332","Sun Nov 10 05:05:18 +0000 2024","0","@lakson027 @buatnontonlive @dprpbismalam @PTKAI dulu aku baik bis rela kak supirnya tidak ganti menakutkan sekali ","1855476806197072221","","lakson027","in","","0","0","0","https://x.com/irvan_aan88/status/1855476806197072221","1288806127","irvan_aan88"
"1855440063552971225","Sun Nov 10 04:14:29 +0000 2024","0","@tonggoneabinamu Gada tutor ketua soale aku bagian keluarga ptkai jadi potongan 50 wkkwkwkwkwkw","1855464018368221526","","tonggoneabinamu","in","","0","1","0","https://x.com/perkedelgemoy/status/1855464018368221526","1463160825666023427","perkedelgemoy"
"1855206632306643332","Sun Nov 10 03:14:36 +0000 2024","1","@irvan_aan88 @buatnontonlive @dprpbismalam @PTKAI Sepengalaman aku sih selalu ganti bang habis service makan baik rosalia sinar jaya harapan jaya.","1855448949685162145","","irvan_aan88","in","Malang, Jawa Timur","0","1","0","https://x.com/lakson027/status/1855448949685162145","1888932282","lakson027"
"1855206632306643332","Sun Nov 10 02:47:45 +0000 2024","1","@buatnontonlive @dprpbismalam @PTKAI Tapi saya tetep pilih naik kereta karena masinis nya selalu ganti baru setiap DAOP / kalo di hitung per 3/4 jam perjalanan selalu ganti baru masinis nya kalo bus setau saya dari titik awal sampe akhir ga ganti supir sedikit tidak tenang apalg jalan malam ","1855442189863862364","","buatnontonlive","in","","0","1","0","https://x.com/irvan_aan88/status/1855442189863862364","1288806127","irvan_aan88"
"1855420174956196191","Sun Nov 10 01:20:16 +0000 2024","0","Stasiun KA Gambir jam 7.30 pagi macet toyal dan full...gara gara lapangan parkir ditutup gara gara mau ada upacara hari Senen pagi. Stengah jam muter2 cari parkir. Please deehhhh. @PTKAI","1855420174956196191","","","in","","0","0","0","https://x.com/AlfianDjuwie/status/1855420174956196191","1281303749839876096","AlfianDjuwie"
"1855206632306643332","Sun Nov 10 00:14:06 +0000 2024","0","@buatnontonlive @dprpbismalam @PTKAI Mohon tanggapanne kak @irvan_aan88","1855403525720932751","","buatnontonlive","in","Malang, Jawa Timur","0","0","0","https://x.com/DenYudhis24/status/1855403525720932751","1402837974513905668","DenYudhis24"
"1855206632306643332","Sat Nov 09 23:29:55 +0000 2024","1","@buatnontonlive @dprpbismalam @PTKAI BUMN SOALNYA anda rakyat makanya fasilitas untuk rakyat udh diwakilkan oleh pada babu di DPRD jdi iya @PTKAI apa adanya","1855392403001393635","","buatnontonlive","in","","0","0","1","https://x.com/poetralr13/status/1855392403001393635","3805525334","poetralr13"
"1855206632306643332","Sat Nov 09 23:24:38 +0000 2024","0","@buatnontonlive @dprpbismalam @PTKAI pertanyaan mbah @CaloTerminl dari dulu ini","1855391074199761034","","buatnontonlive","in","","0","0","0","https://x.com/coketju/status/1855391074199761034","371131605","coketju"
"1855206632306643332","Sat Nov 09 23:11:33 +0000 2024","1","@dprpbismalam Gw tuh suka heran kok bis bis kayak gini bisa bisanya senyaman ini fasilitasnya malam all you can eat lagi kok @PTKAI ga bisa ya?","1855387784149914032","","dprpbismalam","in","","3","4","2","https://x.com/buatnontonlive/status/1855387784149914032","1637742070516568064","buatnontonlive"
"1854714928214814971","Fri Nov 08 14:53:06 +0000 2024","0","@catchmeupco Ko komenannya ga ada yang ngetag @PTKAI ?","1854899955376570787","","catchmeupco","in","","0","0","0","https://x.com/aheludit/status/1854899955376570787","1202605365302448129","aheludit"
"1854727936378540404","Fri Nov 08 03:29:33 +0000 2024","1","Polres Muara Enim Gelar konferensi Pers Pencurian pendrol rel kereta api milik PT. KAI #PolresMuaraEnim #PoldaSumsel #PencurianPendrol #PengamananKeretaApi #PTKAI #KeselamatanPublik #HukumTegas #JagaFasilitasUmum #SinergiPolriDanKAI #TindakPidana https://t.co/ajh4sF4XkG","1854727936378540404","https://pbs.twimg.com/media/Gb1RN08bwAUV8f7.jpg","","in","Muara Enim, Sumatera Selatan","0","0","1","https://x.com/Polres_ME/status/1854727936378540404","1189550484673060865","Polres_ME"
"1854721907104547314","Fri Nov 08 03:05:36 +0000 2024","0","@PTKAI min kl mau refund tiket tp antara nama penumpang dan no rekening berbeda apakah bisa?","1854721907104547314","","PTKAI","in","","0","0","0","https://x.com/sryn79/status/1854721907104547314","321823730","sryn79"
"1854672570232250642","Thu Nov 07 23:49:33 +0000 2024","17","Keraton Yogyakarta Gugat Rp 1.000 ke PT KAI soal Apa? | #KeratonYogyakarta #PTKAI #StasiunTugu https://t.co/QWIAIAUOIK","1854672570232250642","https://pbs.twimg.com/media/Gb0ewglbwAIpElv.jpg","","in","Jakarta","0","0","3","https://x.com/kompascom/status/1854672570232250642","23343960","kompascom"
"1853996039784796331","Wed Nov 06 03:01:16 +0000 2024","0","PT Kereta Api Indonesia (KAI) kini menyediakan layanan face recognition boarding gate di 20 stasiun di Jawa dan Sumatera termasuk di Stasiun Pasar Senen dan Stasiun Lempuyangan. #PTKAI #KAI #keretaapiindonesia #facerecognition #gambir #bandung #semarangtawang https://t.co/QadJvNbBcb","1853996039784796331","https://pbs.twimg.com/media/Gbq3i6ha8AAZoiZ.jpg","","in","","0","0","0","https://x.com/wownewsofc/status/1853996039784796331","1413403889555042305","wownewsofc"
"1853715484426092612","Tue Nov 05 08:26:26 +0000 2024","0","Baru nii pt kai makasi yaa buat booth air minum nya.. sangat membantu #stasiuntambun @CommuterLine #ptkai https://t.co/MTTBr4nOug","1853715484426092612","https://pbs.twimg.com/media/Gbm3wgRakAERADP.jpg","","in","Goa","0","1","0","https://x.com/sukarda/status/1853715484426092612","153676746","sukarda"
"1852966672619163730","Sun Nov 03 06:50:55 +0000 2024","0","Mohon perhatian #PtKAI hujan lebat walau didalam #StasiunBogor tetap basah karena desain kanopinya kurang benar kasian orang tua dan anak2 https://t.co/eb6ekYIJIK","1852966672619163730","https://pbs.twimg.com/ext_tw_video_thumb/1852966633305960448/pu/img/pXrkSIZiXGQ8n7ly.jpg","","in","Jakarta","0","0","1","https://x.com/irfanwahidi06/status/1852966672619163730","230692266","irfanwahidi06"
"1851541441979592969","Wed Oct 30 08:27:34 +0000 2024","1","KAI Daop 8 Surabaya Tutup Perlintasan Sebidang Liar di Kabupaten Lamongan. PT Kereta Api Indonesia (Persero) Daerah Operasi 8 Surabaya berkolaborasi dengan Direktorat Jenderal https://t.co/5WRgCGpsik #Peristiwa #Daops8Surabaya #lamongan #ptkai via @beritajatimcom","1851541441979592969","","","in","Surabaya","0","0","0","https://x.com/beritajatimcom/status/1851541441979592969","21287066","beritajatimcom"
"1851218152962867415","Tue Oct 29 11:02:56 +0000 2024","0","KAI Divre II Sumbar Salurkan TJSL Lebih Setengah Miliar hingga Oktober 2024 #ProgramTJSL #PTKAI https://t.co/HnnqUhzY1c","1851218152962867415","","","in","Sumatera Barat, Indonesia","0","0","0","https://x.com/radarsumbarcom/status/1851218152962867415","1406534413240786947","radarsumbarcom"
"1849087785933967651","Wed Oct 23 13:57:37 +0000 2024","0","PT Kereta Api Indonesia (Persero) mencatat telah menyelamatkan barang tertinggal milik penumpang kereta api senilai Rp10.436.502.765 selama periode Januari hingga September 2024. #ptkai #penumpang #barangtertinggaldikereta https://t.co/86AZHRLw08","1849087785933967651","","","in","NKRI","0","0","0","https://x.com/antaranews/status/1849087785933967651","18071520","antaranews"
"1848722158434033859","Tue Oct 22 13:44:44 +0000 2024","0","https://t.co/egKQnBEETF https://t.co/PEHK4IVwiH KAI mencatat lonjakan pengguna LRT Jabodebek yang signifikan pada 20 Oktober 2024 bertepatan dengan penerapan tarif Rp 1 dalam rangka memeriahkan Pesta Rakyat Pelantikan Presiden dan Wakil Presiden. #kai #LRT #ptkai #ipol https://t.co/Jm2WqxQA6Q","1848722158434033859","https://pbs.twimg.com/media/Gaf67qabEAErB2m.jpg","","in","Jalan Cirendeu Raya No 32 A RT","0","0","0","https://x.com/ipoldotid/status/1848722158434033859","1407567917537894407","ipoldotid"
"1848561913036431532","Tue Oct 22 03:07:59 +0000 2024","0","Karikatur Purnatugas konsep naik kapal. #sertijab #purnatugas #kado #hadiah #souvenir #ulangtahun #kapal #laut #pensiun #kawanpajak #PLN #ptkai #Logistics #ptpos #ekspor #impor #kemendag #pelabuhan #beacukai #perdagangan #SahabatPos #pertamina #bumnuntukindonesia #minerba https://t.co/9NHH1V58nW","1848561913036431532","https://pbs.twimg.com/media/GadpQ28bEAIcprr.jpg","","in","","0","0","0","https://x.com/KarikaturLucu/status/1848561913036431532","1277209578","KarikaturLucu"
"1847815010090963217","Sun Oct 20 01:40:03 +0000 2024","0","Ada Pelantikan Presiden 27 Kereta Api Berhenti di Stasiun Jatinegara https://t.co/PMgBIZOB6k #PTKAI #StasiunGambir #StasiunJatinegara #PelantikanPresidendanWakilPresiden","1847815010090963217","","","in","Jakarta","0","0","0","https://x.com/syamspuna/status/1847815010090963217","1272736187904450560","syamspuna"
"1847157440741363988","Fri Oct 18 06:07:07 +0000 2024","0","KAI Alihkan 32 Perjalanan ke Stasiun Jatinegara saat Pelantikan Presiden-Wapres @KAI121 @prabowo @gibran_tweet #keretaapi #ptkai #pelantikanpresiden #pelantikanprabowogibran #stasiunjatinegara https://t.co/SOTypgnxHp","1847157440741363988","","","in","","0","0","0","https://x.com/sinpotv/status/1847157440741363988","1012174601055449088","sinpotv"
"1846820343723577529","Thu Oct 17 07:47:36 +0000 2024","0","Terima kasih yg sudah order #kaos #kaosmadiun #dtf #cuttoncombad24 #viral #fyp #ptkai #ptimst #nsa #kaosmurah #madiun #kotamadiun https://t.co/auoSIQU2mg","1846820343723577529","https://pbs.twimg.com/media/GaE5UJbbsAAR0Cw.jpg","","in","Madiun ","0","0","0","https://x.com/tifosistoreid/status/1846820343723577529","1563405402314002433","tifosistoreid"
"1846117536175477128","Tue Oct 15 09:14:54 +0000 2024","0","https://t.co/SG1YL0HP4P https://t.co/PEHK4IVwiH Kabar baik dihembuskan Kementerian Perhubungan (Kemenhub) bagi para pengguna kereta rel listrik atau komuter line. #kemenhub #krl #kai #ptkai #ipol https://t.co/5Cfm2zgJM4","1846117536175477128","https://pbs.twimg.com/media/GZ66DJMb0AEUvgF.jpg","","in","Jalan Cirendeu Raya No 32 A RT","0","0","0","https://x.com/ipoldotid/status/1846117536175477128","1407567917537894407","ipoldotid"
"1845828671246061804","Mon Oct 14 14:07:03 +0000 2024","0","Revitalisasi Wajah Baru Stasiun Jurang Mangu Ini Kata Pengguna https://t.co/qKxpy6lmY5 #PTKAI #StasiunJurangMangu","1845828671246061804","","","in","Banten, Indonesia","0","0","0","https://x.com/banten_berita/status/1845828671246061804","1941200143","banten_berita"
"582757679195557890","Thu Oct 10 09:39:52 +0000 2024","0","@KAI121 @PTKAI Thanks infonya walow telat. Tadi ada penumpang hampir pingsan Alhamdulillah tadi sudah teratasi dengan baluran minyak kayu putih teh hangat dan cairan t*l*k a**in","1844311879851913451","","KAI121","in","Indonesia","0","0","0","https://x.com/afishare23/status/1844311879851913451","1683918939167035393","afishare23"
"582757679195557890","Thu Oct 10 09:32:11 +0000 2024","0","@afishare23 @PTKAI Selamat sore Kak. Unit khusus kesehatan tidak tersedia di atas KA. Namun tersedia perlengkapan P3K (Pertolongan Pertama Pada Kecelakaan) untuk penumpang. Kemudian bila membutuhkan bantuan kesehatan lebih lanjut bisa konfirmasi ke rekan kondektur yang bertugas agar dapat","1844309947955413490","","afishare23","in","","0","1","0","https://x.com/KAI121/status/1844309947955413490","516165629","KAI121"
"1844304228602479088","Thu Oct 10 09:09:28 +0000 2024","0","Sosialisasi Perlintasan Kereta Api with Sadulur Sepoor JPL 17 Duren Kalibata Jakarta Selatan . #PTKAI #KeretaApiIndonesia https://t.co/jdfnHq80Pe","1844304228602479088","https://pbs.twimg.com/media/GZhI3WQaAAYYhWO.jpg","","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/_IrfanMaulana_/status/1844304228602479088","478559913","_IrfanMaulana_"
"582757679195557890","Thu Oct 10 07:32:02 +0000 2024","0","@KAI121 @PTKAI Min tanya... apakah di dlaam kereta api gayabaru malam selatan ada pppk/unit medis nya ? Jika ada penumpang yg tiba2 sakit harus bagaimana ?","1844279709364044038","","KAI121","in","Indonesia","0","1","0","https://x.com/afishare23/status/1844279709364044038","1683918939167035393","afishare23"
"1844234698614243702","Thu Oct 10 04:33:11 +0000 2024","0","Mengucapkan : Selamat Ulang Tahun ke 8 ■ Komunitas Sahabat Kereta Api Area 2 Bandung 10 Oktober 2016 - 10 Oktober 2024 #ptkai #dirgahayu","1844234698614243702","","","in","","0","0","0","https://x.com/jurnalgiat1978/status/1844234698614243702","1840217703866609664","jurnalgiat1978"
