"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1844178870934856046","Thu Oct 10 00:51:20 +0000 2024","0","SMK Putra Bangsa Depok berkolaborasi dengan PT. KAI mengadakan Sosialisasi Keamanan dan Keselamatan Perjalanan Kereta Api. . Jaga diri dimana dan kapan saja yaa temen-temen. . #smkputrabangsa #SMK #kereta #sosialisasi #keamanan #transportasi #KAI #ptkai #sekolah #sekolahdepok . https://t.co/uLsWjgXGYZ","1844178870934856046","https://pbs.twimg.com/media/GZfW6IEaAAEaslA.jpg","","in","Jl. Margonda Raya Gg.Kedondong","0","0","0","https://x.com/smkputrabangsa2/status/1844178870934856046","1253576742578425857","smkputrabangsa2"
"1843976594765094978","Wed Oct 09 11:27:34 +0000 2024","1","Seorang pria bernama Andi Arsyad viral di media sosial setelah mengaku sebagai pegawai PT KAI saat bercerita di sebuah podcast horor. Dalam ceritanya Andi mengklaim dirinya sebagai masinis yang mengalami kejadian magis selama bertugas. #garudatv #laporan8 #viral #PTKAI https://t.co/4Y8ljhZrU6","1843976594765094978","https://pbs.twimg.com/media/GZcawStbEAAWi0Q.jpg","","in","Indonesia","0","0","0","https://x.com/garudatvnews/status/1843976594765094978","502140136","garudatvnews"
"1843497265790615948","Wed Oct 09 04:14:07 +0000 2024","0","@Dedy_313 @bacottetangga__ @PTKAI Agreee karena nyawa yang diselamatkan nggak bisa tergantikan","1843867512527827357","","Dedy_313","in","","0","0","0","https://x.com/KerangkaFikir/status/1843867512527827357","1843824511734689792","KerangkaFikir"
"1843497265790615948","Wed Oct 09 04:08:19 +0000 2024","0","@yudaamaraa @Dedy_313 @bacottetangga__ @PTKAI kenapa ga mau? asal jelas tujuannya","1843866055833464977","","yudaamaraa","in","Bandarlampung","0","0","0","https://x.com/tian_path/status/1843866055833464977","74426171","tian_path"
"1843497265790615948","Wed Oct 09 04:02:25 +0000 2024","0","@sujiwo_tego @Dedy_313 @bacottetangga__ @PTKAI Hahahah berapa sih jumlahnya mau dibagi ke anak-anaknya aja hanya cukup buat beli permen. Yg jd poin tuh kemerdekaan yg dinikmati oleh anak cucu atas hasil perjuangannya jgn hitung materi semata dong. Rejeki udah ada takarannya masing-masing juga toh.","1843864571486056580","","sujiwo_tego","in","","0","0","0","https://x.com/Daeng_LeoMks/status/1843864571486056580","1453627768193761280","Daeng_LeoMks"
"1843497265790615948","Wed Oct 09 03:23:28 +0000 2024","0","@obatsakitmah @Dedy_313 @bacottetangga__ @PTKAI Bukan di situ poin saya ","1843854767786971236","","powerpopgal","in","Olympico Roma","0","0","0","https://x.com/JustDonzh/status/1843854767786971236","122934031","JustDonzh"
"1843497265790615948","Wed Oct 09 03:08:55 +0000 2024","0","@Daeng_LeoMks @Dedy_313 @bacottetangga__ @PTKAI Lha khan SHM kakek/nenek guwe anak cucu yg nikmati. Tp pensiunan kakek guwe anak cucu gk bisa menikmati","1843851107187183770","","Daeng_LeoMks","in","","0","1","0","https://x.com/sujiwo_tego/status/1843851107187183770","1210780507727745025","sujiwo_tego"
"1843497265790615948","Wed Oct 09 02:59:13 +0000 2024","1","@sujiwo_tego @Dedy_313 @bacottetangga__ @PTKAI Yg berjasa kakekku dan kakekmu kok yg menikmati anak cucu. Piye tho dul?","1843848664592331015","","sujiwo_tego","in","","0","1","0","https://x.com/Daeng_LeoMks/status/1843848664592331015","1453627768193761280","Daeng_LeoMks"
"1843497265790615948","Wed Oct 09 02:51:51 +0000 2024","0","@Ranukumbolo77 @Dedy_313 @bacottetangga__ @PTKAI gk gitu juga konsepnya kum","1843846810823221659","","Ranukumbolo77","in","","0","0","0","https://x.com/sujiwo_tego/status/1843846810823221659","1210780507727745025","sujiwo_tego"
"1843497265790615948","Wed Oct 09 02:37:49 +0000 2024","0","@Dedy_313 @bacottetangga__ @PTKAI malah ngatur","1843843280318148761","","Dedy_313","in","Indonesia","0","0","0","https://x.com/koyaltg/status/1843843280318148761","131112652","koyaltg"
"1843497265790615948","Wed Oct 09 00:52:34 +0000 2024","1","@Dedy_313 @bacottetangga__ @PTKAI Seenggaknya dapat santunan atau naik kereta gratis sebulan buat mereka ber2 ga perlu sampe cucu nya","1843816792562774082","","Dedy_313","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/rrhhyynth/status/1843816792562774082","1349291521279893510","rrhhyynth"
"1843497265790615948","Wed Oct 09 00:30:14 +0000 2024","0","@sujiwo_tego @Dedy_313 @bacottetangga__ @PTKAI Si tego gak kawin kayaknya jadi gak punya anak-cucu","1843811173621477428","","sujiwo_tego","in","","0","1","0","https://x.com/Ranukumbolo77/status/1843811173621477428","776031154973454336","Ranukumbolo77"
"1843497265790615948","Tue Oct 08 23:52:42 +0000 2024","1","@Dedy_313 @bacottetangga__ @PTKAI Dulu di kampung gua ada anak yg menemukan bom di jalur KA. Oleh Presidn saat itu ibu Megawati dijanjikan kuliah gratis. Tau skrg dia kerja apa? Ngojek !!!","1843801724685025380","","Dedy_313","in","","0","0","0","https://x.com/ozzy_sebastian_/status/1843801724685025380","32334648","ozzy_sebastian_"
"1843497265790615948","Tue Oct 08 23:16:51 +0000 2024","0","@Dedy_313 @bacottetangga__ @PTKAI ngatur banget","1843792703483724207","","Dedy_313","in","","0","0","0","https://x.com/chabibabror/status/1843792703483724207","1440367902507421700","chabibabror"
"1843148365548372106","Mon Oct 07 04:36:29 +0000 2024","0","@tfsurabaya sayang yah halte pinggir St Gubeng baru gak ada kanopi nya. Coba ptkai ft Pemkot bikin halte disitu","1843148365548372106","","tfsurabaya","in","Kota Surabaya, Jawa Timur","0","0","0","https://x.com/AchmadFilza/status/1843148365548372106","1035123714445082624","AchmadFilza"
"1841749332187636125","Thu Oct 03 07:57:13 +0000 2024","0","Usai Gusur Bong Suwung PT KAI Lakukan Pemekaran Emplasemen #PTKAI #BongSuwung #SterilisasiBongSuwung #EmplasemenStasiunYogyakarta https://t.co/RE1pab04OR","1841749332187636125","","","in","Yogyakarta","0","0","0","https://x.com/republikajogja/status/1841749332187636125","1177104115148578816","republikajogja"
"1841353698133541373","Wed Oct 02 05:45:06 +0000 2024","0","Warga Bong Suwung Sudah Terima Uang Kompensasi dari PT KAI #BongSuwung #PTKAI #KompensasiBongSuwung #BongSuwunDigusur #PTKAIGusurBongSuwung https://t.co/MPvbGQjccq","1841353698133541373","","","in","Yogyakarta","0","0","0","https://x.com/republikajogja/status/1841353698133541373","1177104115148578816","republikajogja"
"1841333788879815111","Wed Oct 02 04:26:00 +0000 2024","0","KAI Catat 535 Kejadian Tabrakan Kereta Api Sepanjang Januari-Agustus #KecelakaanKereta #TabrakanKeretaApi #PTKAI https://t.co/M7y5Y5fI1i","1841333788879815111","","","in","Yogyakarta","0","0","0","https://x.com/republikajogja/status/1841333788879815111","1177104115148578816","republikajogja"
"1841302271705186383","Wed Oct 02 02:20:45 +0000 2024","0","Transformasi Kereta Api Indonesia Menuju Masa Depan Berkelanjutan #harikerataapinasional #ptkai #transportasi https://t.co/7FW2H1hnt4","1841302271705186383","","","in","Jakarta Capital Region","0","0","0","https://x.com/KaitjilyBilly/status/1841302271705186383","1790045413590073344","KaitjilyBilly"
"1840984682693083410","Tue Oct 01 05:18:46 +0000 2024","1"," Sebuah truk menemper KA Pandalungan dari Jakarta menuju Jember pada pukul 08.50 WIB sehingga perjalanannya terganggu akibat insiden tersebut di Probolinggo kata Manajer Hukum dan Humas KAI Daop 9 Jember Cahyo Widiantoro. #kecelakaankeretaapi #jember #ptkai","1840984682693083410","","","in","NKRI","0","0","0","https://x.com/antaranews/status/1840984682693083410","18071520","antaranews"
"1839897828065456273","Sat Sep 28 05:20:00 +0000 2024","1","Info Loker #loker #lowongankerja #PTKAI #KAI #JOBFAIR #jobvacancy Siapa tau ada yang butuh https://t.co/fkLcgnj7qV","1839897828065456273","https://pbs.twimg.com/media/GYihTr6aEAAjBW2.jpg","","in","","0","0","0","https://x.com/raddhap/status/1839897828065456273","1598037481433182209","raddhap"
"1839567200484737312","Fri Sep 27 07:26:12 +0000 2024","0","Dalam rangka memperingati HUT ke-79 PT Kereta Api Indonesia (Persero) Divisi Regional I Sumatera Utara menggelar promo diskon tiket kereta api Sribilah Utama. https://t.co/xKdbClGSfz #PTKAI #ManagerHumasPTKAIDivisiRegionalSumateraUtara #AnwarSolikhin @kaiwisata","1839567200484737312","","","in","Jakarta","0","1","0","https://x.com/gemaposID/status/1839567200484737312","1183693365449084928","gemaposID"
"1839508442459078691","Fri Sep 27 03:32:43 +0000 2024","0","Ada Diskon Tiket Kereta Api dari Semarang untuk Oktober 2024. #keretaapi #PTKAI #ptkeretaapiindonesia #KAI #tiketkeretaapi #tiketKA #semarang #kotasemarang #Jateng https://t.co/s0v5XgLDqT","1839508442459078691","","","in","","0","0","0","https://x.com/bisnisjatengdiy/status/1839508442459078691","323030706","bisnisjatengdiy"
"1839186273418015033","Thu Sep 26 06:12:32 +0000 2024","0","Kompensasi Penggusuran Bong Suwung Dinilai Rendah Warga Kembali Demo #BongSuwung #PTKAI #PenggusuranBongSuwung #KompensasiPenggusuranBongSuwung https://t.co/IvD7t61E5f","1839186273418015033","","","in","Yogyakarta","0","0","0","https://x.com/republikajogja/status/1839186273418015033","1177104115148578816","republikajogja"
"1839071930735014124","Wed Sep 25 22:38:11 +0000 2024","0","KAI Lakukan Proses Hukum Sopir Truk yang Terobos Pintu Perlintasan di Bantul PT Kereta Api Indonesia (Persero) memproses... #NewsUpdate #KAI #PTKAI #KeretaApi #PerlintasanKeretaApi #Bantul https://t.co/xoMlnfMiq7","1839071930735014124","","","in","","0","0","0","https://x.com/arahkitamedia_/status/1839071930735014124","1741804247933665280","arahkitamedia_"
"1838720962973569061","Wed Sep 25 01:25:28 +0000 2024","0","@merapi_uncover Keknya orang2 pada ga tau ya jalur KA itu harus steril. Giliran gini PTKAI boleh minta ganti rugi ga?","1838751642210222370","","merapi_uncover","in","Jakarta Capital Region, Indone","0","2","0","https://x.com/busannnnnnn/status/1838751642210222370","1047381626475307008","busannnnnnn"
"1838577693312585956","Tue Sep 24 13:54:15 +0000 2024","0","Kereta Api Fajar Utama Tabrak Empat Orang Sampai Meninggal Dunia https://t.co/Sm2YOlR87a #KeretaApi #PTKAI #Rokmad","1838577693312585956","","","in","Banten, Indonesia","0","0","0","https://x.com/banten_berita/status/1838577693312585956","1941200143","banten_berita"
"1837833949923758487","Mon Sep 23 14:10:16 +0000 2024","0","@berfirmanlah Apa2 pemerintah yang disalahin PTKAI yang disalahin.. padahal yang jelas2 salah ya yang berdiri di rel itu... aduuuh mati kan tuh","1838219332775735648","","berfirmanlah","in","","0","0","0","https://x.com/Richa313196/status/1838219332775735648","1801472578927923202","Richa313196"
"1838217750575235463","Mon Sep 23 14:03:58 +0000 2024","0","Kereta Api Lodaya mogok di Garut. 2 jam makan dodol! Disogok air mineral @ptkai","1838217750575235463","","","in","Bandung, Indonesia","0","0","0","https://x.com/merabanesia/status/1838217750575235463","263065109","merabanesia"
"1838137477846180094","Mon Sep 23 08:45:00 +0000 2024","0","PT Kereta Api Indonesia (Persero) atau KAI mengingatkan masyarakat perihal larangan beraktivitas di jalur kereta api dan bagi yang melanggar akan dijatuhi sanksi kurungan penjara atau denda hingga Rp15 juta. #PTKAI #MedcomId #MudaMemberiArti https://t.co/67yV6MgAOT","1838137477846180094","","","in","Jakarta Capital Region, Indone","0","0","0","https://x.com/medcom_id/status/1838137477846180094","902837643024539651","medcom_id"
"1837801920981094832","Sun Sep 22 19:46:17 +0000 2024","1","@creepy_room_ Otaknya pada gak dipake sih. main kok di rel kereta ?. padahal PTKAI udah sering kali sosialisasi larangan bermain di rel krn bahaya terus mungkin jg di berita entah di tv atau medsos suka liat peristiwa kecelakaan org tertabrak kereta. masa gak jadi pelajaran ?","1837941506294104141","","creepy_room_","in","Izmir","0","0","0","https://x.com/FaishalIshal5/status/1837941506294104141","1102174539587309570","FaishalIshal5"
"1837783754854560164","Sun Sep 22 16:55:34 +0000 2024","0","@bacottetangga__ Ini lah orang indonesia bodoh! Udah tau bahaya ngapain pake bediri di rel. Mati deh.. kayak nya PTKAI harus bikin pagar pembatas minimal 3 meter diseluruh perlintasan KA untuk mencegah warga masuk ke rel. Itu pun kalo gak di korupsi sama pemerintah!","1837898547666251958","","bacottetangga__","in","","0","0","0","https://x.com/Richa313196/status/1837898547666251958","1801472578927923202","Richa313196"
"1837879220472893709","Sun Sep 22 15:38:46 +0000 2024","0","Infoooo bagi rekan rekan di Bekasi khususnya Stasiun Cikarang dan sekitarnya. Barangkali melihat yang bersangkutan mohon kontak nomor di gambar ini #hilang #oranghilang #kai #ptkai #keretaapiindonesia #stasiuncikarang #bekasi https://t.co/nEaTx7J82H","1837879220472893709","https://pbs.twimg.com/media/GYF1Z7hb0AIavxZ.jpg","","in","","0","0","1","https://x.com/aryandraaaa/status/1837879220472893709","1959324656","aryandraaaa"
"1837853489541926943","Sun Sep 22 13:56:32 +0000 2024","0","@PTKAI @KAI121 @keretaapikita Selamat malam melaporkan mohon bekerja juga dengan profesional rel kereta (BATARA KRESNA) ditinggikan sampai mobil dengan ketinggian STANDAR (gak diceperkan) nyangkut mau masuk ke rumah sendiri. Agung Wa 082136754005 https://t.co/XxKMh57NCO","1837853489541926943","https://pbs.twimg.com/media/GYFeARubEAEtMn6.jpg","PTKAI","in","","0","0","0","https://x.com/agungsrimon/status/1837853489541926943","1837851251473895429","agungsrimon"
"1837680890564276620","Sun Sep 22 02:30:41 +0000 2024","0","Traveling: Menara Air di Manggarai Jakarta https://t.co/MQ7Sw6zSQz #traveling #menaraair #manggarai #ptkai","1837680890564276620","","","in","","0","0","0","https://x.com/GNaskah19134/status/1837680890564276620","1721455121245306880","GNaskah19134"
"1837300281165631742","Sat Sep 21 01:18:17 +0000 2024","0","Tarif KRL Bukan Bedakan Si Kaya dan Si Miskin Tapi Karcis Langganan untuk Kelas Pekerja - https://t.co/LNk2ulQVCK @kemenhub151 @PTKAI @CommuterLine @YLKI_ID #TarifKRL","1837300281165631742","","","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/infokespro/status/1837300281165631742","98528364","infokespro"
"1836730591339024669","Fri Sep 20 13:21:54 +0000 2024","0","@Widino Kalo di stasiun pasar senen @PTKAI nemu toilet pria paling pojok gratis pdahal fasilitas sauna ruang tertutup tanpa ventilasi sama sekali..auto pipis bentar aja gratis mandi keringat..","1837120000769020334","","Widino","in","","0","0","0","https://x.com/anandpeduli/status/1837120000769020334","1603618933826674688","anandpeduli"
"1837047287014674522","Fri Sep 20 08:32:58 +0000 2024","0","Monumen Lokomotif Kereta Uap Berusia 133 Tahun di Stasiun Kediri Diresmikan Begini Penampakannya https://t.co/pujttH9WIa #ptkai #kai121 #kereta #keretaapikita #lokomotifvintage #monumenkereta #keretauap #infokediri #kotakediri #kedirihits #metaranews https://t.co/qjvWWzjiOv","1837047287014674522","https://pbs.twimg.com/media/GX6AlrDaMAAdzVt.jpg","","in","Jawa Timur, Indonesia","0","0","0","https://x.com/MetaraNews/status/1837047287014674522","1493682253242589185","MetaraNews"
"1836570188034236759","Thu Sep 19 00:57:09 +0000 2024","5","Woi @sigitwid Perbaikan itu dimulai dan sukses saat pak Jonan jadi Dirut PTKAI.dan itu dimasa presiden @SBYudhoyono .oh knp pak Jonan tdk dipakai lg sama jokowi pada periode kedua..apa krn menolak kereta cepat? Jilat jangan nanggung tuh WC dekat rumah saya mungkin perbaikan zama","1836570188034236759","","","in","","0","0","1","https://x.com/G0mb4k/status/1836570188034236759","1462319970184929284","G0mb4k"
"1836427421551354122","Wed Sep 18 15:29:51 +0000 2024","9526","Kalau ngarang jangan keterlaluan. Perbaikan Kereta Api tuh saat Rezim @SBYudhoyono saat Pak Jonan jadi Dirut PTKAI (kebetulan saya yg proses pengangkatannya). Dan Pak Jonan Menhub Pak Jokowi yg menolak Kereta Api Cepat Bandung yg merugikan saat ini shg beliau dipecat sbg Menhub","1836427421551354122","","","in","","43","193","2904","https://x.com/msaid_didu/status/1836427421551354122","1117990249806721024","msaid_didu"
"1836002746019004801","Tue Sep 17 11:22:20 +0000 2024","0","Bripda WSN Disanksi Patsus Terkait Penipuan Berdalih Lowongan Kerja KAI https://t.co/IqBeDHdBjf #PoldaMetroJaya #PTKAI #PenipuanLowongan #Patsus #BribdaWSN https://t.co/LQoDNSaHFR","1836002746019004801","https://pbs.twimg.com/media/GXrKXL0a8AAfR2V.jpg","","in","","0","0","0","https://x.com/sinpotv/status/1836002746019004801","1012174601055449088","sinpotv"
"1835998580555059303","Tue Sep 17 11:05:47 +0000 2024","0","Video rekaman CCTV seorang pria bunuh diri di rel kereta api Video Channel Telegram : https://t.co/XjD0YIUfR3 #kertaapi #kai #ptkai # https://t.co/yuzNQWPLWb","1835998580555059303","https://pbs.twimg.com/ext_tw_video_thumb/1835998339621695488/pu/img/rpRJLEHf7hi_5bhd.jpg","","in","","0","1","0","https://x.com/olxtotomedia/status/1835998580555059303","1812784632657809408","olxtotomedia"
"1835958434967302558","Tue Sep 17 08:26:16 +0000 2024","0","Penipuan Berdalih Lowongan Kerja di KAI Bripda WSN Disidang Etik dan Pidana https://t.co/lfDwgfjkUe #PropamPoldaMetro #Penipuan #PTKAI #PolisiMenipu https://t.co/vycMlv193h","1835958434967302558","https://pbs.twimg.com/media/GXqiIS0aYAATqZx.png","","in","","0","0","0","https://x.com/sinpotv/status/1835958434967302558","1012174601055449088","sinpotv"
"1835720049249984773","Mon Sep 16 16:39:00 +0000 2024","0","@PTKAI @PTKAIIndonesia @PTkaicommuter cocok nih jadi karyawan PT. KAI","1835720049249984773","","PTKAI","in","Jakarta Indonesia","0","0","0","https://x.com/ayahicha/status/1835720049249984773","416279113","ayahicha"
"1835627187313222075","Mon Sep 16 10:30:00 +0000 2024","0","PT Kereta Api Indonesia (KAI) menyebut sebanyak 724.141 tiket kereta ludes terjual saat momen libur panjang atau long weekend yang bertepatan dengan Maulid Nabi Muhammad SAW. #PTKAI #MaulidNabi1446H #MedcomId #MudaMemberiArti https://t.co/AmS1sMw6sh","1835627187313222075","","","in","Jakarta Capital Region, Indone","0","0","0","https://x.com/medcom_id/status/1835627187313222075","902837643024539651","medcom_id"
"1835496216899305623","Mon Sep 16 01:49:34 +0000 2024","1","PT KAI berbagai kelas tujuan ke Jakarta Bandung Semarang Purwokerto Yogyakarta Surabaya Malang dan Tegal saat liburan Maulid Nabi Muhammad SAW. https://t.co/iPPZtOFfYr #PTKAI #MaulidNabiMuhammadSAW #LongWeekend","1835496216899305623","","","in","Surabaya","0","0","0","https://x.com/ngopibareng_id/status/1835496216899305623","1291246080269545472","ngopibareng_id"
"1834903106456293603","Sat Sep 14 10:32:46 +0000 2024","0","Jumlah Penumpang Stasiun Blitar Melonjak Capai 3 Ribu Orang Saat Libur Panjang https://t.co/zfjsHuJ0vA #liburpanjang #maulidnabi #keretaapi #ptkai #musimliburan #keretaapiindonesia #blitar #infoblitar #beritablitar #blitar24jam #metaranews https://t.co/OkTpkVRCCC","1834903106456293603","https://pbs.twimg.com/media/GXbikSQbwAE1l0p.jpg","","in","Jawa Timur, Indonesia","0","0","0","https://x.com/MetaraNews/status/1834903106456293603","1493682253242589185","MetaraNews"
"1834870838056960114","Sat Sep 14 08:24:32 +0000 2024","0","Oknum polisi melakukan penipuan terhadap pencari kerja. Modusnya mengimingi-imingi pelamar bisa bekerja di PT Kereta Api Indonesia (KAI). Satu dari sekian banyak korban mengadukannya ke Polda Metro Jaya. #ptkai #penipuan #oknumpolisi https://t.co/aN7MO9eL2M","1834870838056960114","https://pbs.twimg.com/media/GXbFTCwaIAAoy8x.jpg","","in","jakarta, indonesia","0","0","0","https://x.com/abidintoto_news/status/1834870838056960114","1770721504122089472","abidintoto_news"
"1834555858468090201","Fri Sep 13 11:32:55 +0000 2024","0","Penutup jendela di gerbong 9 K1 9155 Commuter relasi Rangkas-Tn Abang (23/9) tdk bisa ditarik ke atas bisa krn ulah penumpang yg dg paksa tarik ke bawah @PTKAI @CommuterLine @Ylki https://t.co/04jsH6tHO0","1834555858468090201","https://pbs.twimg.com/media/GXWmAItaQAAAkNi.jpg","","in","DKI Jakarta, Indonesia","0","1","0","https://x.com/infokespro/status/1834555858468090201","98528364","infokespro"
"1834532481808408909","Fri Sep 13 10:00:02 +0000 2024","0","Memang tak mudah u saling peduli .... di KAI Commuter Rangkas- Merak pkl 09.55 (13/9) di Eko2 satu keluarga bicara keras2 tanpa perulikan penumpang lain .... @PTKAI @comm","1834532481808408909","","","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/infokespro/status/1834532481808408909","98528364","infokespro"
"1834448130634662217","Fri Sep 13 04:24:51 +0000 2024","0","Usai Layangkan SP 3 PT KAI Gusur Bong Suwung pada September 2024 #PTKAI #BongSuwung #PTKAIGusurBongSuwung https://t.co/LVVrn0BxV2","1834448130634662217","","","in","Yogyakarta","0","0","0","https://x.com/republikajogja/status/1834448130634662217","1177104115148578816","republikajogja"
"1834447792905031817","Fri Sep 13 04:23:30 +0000 2024","0","Perluasan Stasiun Yogyakarta PT KAI Segera Gusur Permukiman Bong Suwung #PTKAI #BongSuwung #SultanGround #StasiunYogyakarta #WargaBongSuwungDigusur #PerluasanStasiunYogyakarta https://t.co/rOEYkfHmGp","1834447792905031817","","","in","Yogyakarta","0","0","0","https://x.com/republikajogja/status/1834447792905031817","1177104115148578816","republikajogja"
"1834406792010379673","Fri Sep 13 01:40:35 +0000 2024","0","Tempat baru pengalaman baru. Brangkat pagi pulang ketemu pagi lagi. #PTKAI #Keretaapiindonesia #stasiuntasikmalaya https://t.co/njQUcEebWe","1834406792010379673","https://pbs.twimg.com/media/GXUfPkRXkAADd8g.jpg","","in","","0","0","0","https://x.com/RivaldiNS001/status/1834406792010379673","1685305707489595392","RivaldiNS001"
"1834395563212800176","Fri Sep 13 00:55:58 +0000 2024","0","Demi apapun gatau lagi kereta pagi ketahan udah 30 menit nih di pasar minggu dan masih belum bisa jalan karena gangguan tuh wkwk @PTKAI","1834395563212800176","","","in","","0","0","0","https://x.com/intandwptr/status/1834395563212800176","77410691","intandwptr"
"1834056781846442166","Thu Sep 12 22:50:19 +0000 2024","0","@pertashoq @humas_jogja Ooo. Apa mau dibuat pusat pertokoan / pujasera tapi yang punya ptkai ya? Kaya daerah² lain yg aset ptkai ketutup aset Pemda ( jadi pertokoan dll ) digusur Pemda dijadikan jalan. Setelah itu lahan ptkai (belakang pertokoan punya pemda) dibangun pertokoan","1834363943873380451","","akademisquy","in","","0","0","0","https://x.com/sumecrotz10141/status/1834363943873380451","1684101825920913408","sumecrotz10141"
"1833815037338943626","Wed Sep 11 10:29:10 +0000 2024","0","KAI Hadirkan Rail Clinic dan Rail Library di Stasiun Ngebruk Malang. Rangkaian HUT ke-79 PT KAI menghadirkan program Tanggung Jawab Sosial &amp; Lingkungan (TJSL) KAI Daop 8 Surabaya menghadirkan layanan Rail Clinic -- https://t.co/ix30slIEXc #Ekbis #ptkai via @beritajatimcom","1833815037338943626","","","in","Surabaya","0","0","0","https://x.com/beritajatimcom/status/1833815037338943626","21287066","beritajatimcom"
"1833781890983272739","Wed Sep 11 08:17:27 +0000 2024","0","Assalamualaikum Kantor Pusat PTKAI","1833781890983272739","","","in","Sumbermanjing","0","3","2","https://x.com/Outstandjing/status/1833781890983272739","59363362","Outstandjing"
"1833499198001672596","Tue Sep 10 13:34:08 +0000 2024","0","Heru Budi Sebut PT KAI Tak Respons saat Dimintai Bantuan untuk Korban Kebakaran Manggarai #herubudi #ptkai #bantuan #korbanKebakaran #manggarai #beritanasional #selasa https://t.co/9q1jBRWnts","1833499198001672596","","","in","","0","0","0","https://x.com/NasionalBerita_/status/1833499198001672596","1769451991124832257","NasionalBerita_"
"1833250333881258050","Mon Sep 09 21:05:14 +0000 2024","0","andai thomas masuk perusahaan ptkai","1833250333881258050","","","in","","0","0","0","https://x.com/manrobustaa/status/1833250333881258050","1099740573479497728","manrobustaa"
"1833098021241782748","Mon Sep 09 11:00:00 +0000 2024","0","PT KAI (Persero) meningkatkan kualitas pelayanan kepada para pengguna LRT Jabodebek. Salah satunya dengan memperpanjang jam operasional dengan mengoperasikan 8 perjalanan tambahan pada hari kerja. #LRT #PTKAI #MedcomId #MudaMemberiArti https://t.co/6pzAYif0al","1833098021241782748","","","in","Jakarta Capital Region, Indone","0","0","0","https://x.com/medcom_id/status/1833098021241782748","902837643024539651","medcom_id"
"1832710385671295088","Sun Sep 08 09:19:40 +0000 2024","0","PT KAI Punya 'Daftar Hitam' Orang Yang Dilarang Naik Kereta Jumlahnya Puluhan. #ptkai #kereta #daftarhitam https://t.co/0LpTBTsodp","1832710385671295088","https://pbs.twimg.com/ext_tw_video_thumb/1832710202447319040/pu/img/1N5ravY9NSkSVWQw.jpg","","in","jakarta, indonesia","0","0","0","https://x.com/abidintoto_news/status/1832710385671295088","1770721504122089472","abidintoto_news"
"1832048203967148144","Fri Sep 06 13:28:24 +0000 2024","0","Tiket dalam negeri mahal ya kan kakak mendingan LN. Pemerintah buat murah biar #askIU bisa sambangan anak2nya yg didalam juga. Eh tp ada kereta api cute cute sih yuk endorse ptkai ","1832048203967148144","","","in","ur hearts❤","0","0","0","https://x.com/curiousme88/status/1832048203967148144","1188073106","curiousme88"
"1830968127938515007","Tue Sep 03 13:56:34 +0000 2024","0","Perjalanan Surabaya Banyuwangi Bisa Pilih KA Mutiara Timur. Kereta api rute Banyuwangi-Surabaya kian bertambah. KA Mutiara Timur Kembali beroperasi setelah sempat vakum selama kurang https://t.co/WFg0usUXSn #Ekbis #Banyuwangi #KAMutiaraTimur #ptkai via @beritajatimcom","1830968127938515007","","","in","Surabaya","0","0","0","https://x.com/beritajatimcom/status/1830968127938515007","21287066","beritajatimcom"
